18,1,18,"Getting up here was a wild ride—literally! Twisty, narrow mountain roads had  gripping our seats and grinning from ear to ear. My teen called it a rollercoaster ride with IG-worthy views. …",0,18/1/2025
19,1,19,"Glad i found this hidden gemThe rooms were clean, cozy, and had a charming rtic feel. Loved the little details like the outdoor seating spots and the farm added to the whole perience. The hosts were incredibly hospitable and made sure we were comfortable throughout our stay.Highly recommend this farmstay if you’re looking to unwind, slow down, and enjoy the simple joys of nature. Can’t wait to come back!I TRULY CANT WAIT FOR MY NT STAY",0,19/1/2025
20,1,20,"Good design of the dorms, get ready for the amount of flies due to its location is in the farm, really alot even inside room and toilets they are everywhere.Kitchen with almost zero equipment so we have to prepare ourself, no charcoal bbq is allow.Staffs cant communicate well in english and it may take times for owner to reply if you hv enquiry.",0,20/1/2025
21,1,21,Great atmosphere awesome place.Most importantly their seice staff is very professional and ctomer oriented.,0,21/1/2025
22,1,22,Great relaxing stay. Highly recommend for calm environment and a million dollar view from dome. I would definitely come again. Amazing perience.,0,22/1/2025
23,1,23,"Great view and, of course, cold. The room could be better. Toilet quite dirty when we came but after told the worker, they come and clean it. Not what i pected, but the view makes up the cons of the place. Do note to follow google Maps to go to the place, or you might get lost.",0,23/1/2025
24,1,24,Had one of the best time here. It is very peaceful. The place has lots of thatt uhmm small flies but its bareable. The staff and the owner was so helpful. U do need to bring all foods and drinks on your own though (like 3in1 and food) cae …,0,24/1/2025
25,1,25,Have a lovely stayed last week. You can really relax and enjoy the view. Only cons is the drive up to the Darmstadt that mayb challenging especially if it is the peak period. Another spoiler is that the sun rise and sun set view is blocked …,0,25/1/2025
26,1,26,"Have a lovely stayed on 3/1 on my birthday .. The moment we arrived until we check out , the seice is really ceptional and top notch . The surroundings are simply breathtaking .. Atmosphere was cooling and peaceful. The view of the …",0,26/1/2025
27,1,27,Honestly I’m giving this 2 star jt becae of the view. The reasons are:1. The steamboat is a scam. This is my first time I got tra charged jt becae I ordered 2 drinks and additional ingredients. The worker did not even inform …,0,27/1/2025
28,1,28,"I stayed one night at one of the mirror glass domes—it's really nicely decorated and super cosy, loved the vibe. …",0,28/1/2025
29,1,29,I went there but there were no rooms available. I thank Mr. Hamdi for his kind reception and kind words. The place is very wonderful and the best thing about the place is the road leading to it. Its a wonderful adventure.you really feel the adventure.,0,29/1/2025
30,1,30,"I would give it 4.7 stars if I could. Before booking, I read older Google reviews and was a bit neo to see conflicting comments. …",0,30/1/2025
31,1,31,"I would love to visit again,But it’s a lil hard to get in cuz it’s one way as u go deeper inside …",0,31/1/2025
32,1,32,I’ve finally made my way to this elive glampsite after reading bout it a few years ago!It kind of ticked all the boxes for what I wanted to perience: a location I …,0,1/2/2025
33,1,33,If you are thinking of escape this is the best place I would recommend.1) Road - it’s really scary road to drive. Ensure you are prepared yourself to …,0,2/2/2025
34,1,34,"If you’re looking for a peaceful escape to relax and recharge, this place is perfect. Surrounded by nature, it’s calm, quiet, and truly refreshing. …",0,3/2/2025
35,1,35,"It was a great perience to stay here. the location, bed, bathroom, jt perfect. they give very comfy bed and blanket. have curtain and a spacio private space as well. and also one of the staff is really helpful and friendly. i definitely will come back again.",0,4/2/2025
36,1,36,It was a whole new perience. If you are looking forward to go on a vacation free from a hectic city life than you should consider this place. If you are a nature person for sure you will fall in love with this place. …,0,5/2/2025
37,1,37,"It was a wonderful getaway. The weather was on our side as it didn’t rain cept for a light drizzle while we went for the farm tour. A memorable stay, very accommodating management and staff on duty, Amin.",0,6/2/2025
38,1,38,"It was my 4th visit here, I have try all of their room type cept the latest piramid, sold out due to last minute booking. Not really happy for this stay, RM70 steamboat for 2pax all were fishball. As their website were hang when we are making the same day booking and processing payment, contact owner to ask the availability and he offer RM50 cheaper from the website but the payment has been deducted by the time the website finish loading. Ask owner if he could still give  the rate RM250 he turned  down. As a ctomer, it would be happy if he complimentary your ctomer a dinner or whatsoever. U make your loyalty ctomer sad🙁",0,7/2/2025
39,1,39,It’s a nice get away from the city. It’s worth to stay but there is a few tips to take note: …,0,8/2/2025
40,1,40,"It's unfortunate that it was raining season. I stayed at Crystal dome. The door  of the crystal mt remains closed or the rain will flood the dome. As the center top of the dome is made of glass, it gets warm on the day and stuffy when it …",0,9/2/2025
41,1,41,It's very calming and peacefull places to visit! It's full of flower and herbs. It's really nice view to visit like in paradise! The facilities like toilet is also near the dome. Highly recommend! I definitely gives 5 stars! ⭐⭐⭐⭐⭐,0,10/2/2025
42,1,42,"I've stayed here for the third times now. It's cozy, and I would totally recommend it for a family stay.",0,11/2/2025
43,1,43,Jalan nak masuk dekat dengan Sg Palas Teh Boh. Jalan nak ke Amoss agak mencabar. Tapi bila dah sampai. View sangat lawa. Puas hati. …,0,12/2/2025
44,1,44,"me and my hband come on 01/03/25 for our anniversary stay.. i should say.. woww.. what an perience! the place,view,weather,the seice they provide.. top notch.. the night was so cold, its about 14’c.. freeze 🥶 the stars at midnight.. …",0,13/2/2025
45,1,45,One of the few bang-for-buck glamping spots available at Cameron Highlands! It's definitely worth the stay for the price. …,0,14/2/2025
46,1,46,Overall perience here is very chill and very me time.. suitable for couples and solo traveller. This place is very windy and cooling and tremely quiet when come to midnight due to farm area and quite far distance from main road.  A very …,0,15/2/2025
47,1,47,"Pengalaman yang menarik untuk anda cuba. Bagi sesiapa yang sukakan keindahan alam, sesuai ke sini. Cuma kurang dr segi seice, sabun je disediakan, ubat gigi, ber, syampu kena bawa sendiri. Air mineral pun tak disediakan di pantri, kena …",0,16/2/2025
48,1,48,"Rather remote, good if you want to avoid crowd. Rate 1 star as there was no proper signage, and you need to drive through a single lane to get in/out.Good for glamping, BYOF",0,17/2/2025
49,1,49,"Room : Neat and tidy, comfortable, super cold. Anyway the best part is the view❤️ …",0,18/2/2025
50,1,50,Room very good...comfy and good vibes.The road to the place little narrow and parking was trouble... however the staff there provide good help and guide wellFood wise can improve little...mayb should try steamboat ...fried dishes was okey,0,19/2/2025
51,1,51,Stay here on last night 16/6/25Not to hard to find the location jt easy.But There are a lot of flies outside. cannot open the door flies will enter the …,0,20/2/2025
52,1,52,"Stayed at campair tailer. Satisfied 10/10. The room was clean and neat. Got Aircon recommendations. Steamboat dinner was cellent. Activities are super fun like hiking , haesting and sunrise. The staff was so friendly and kind especially …",0,21/2/2025
53,1,53,Stayed here 3D2NThe rooms are clean and very well design …,0,22/2/2025
54,1,54,"Stayed in the glass hoe. The view and location is great, cold. But they're lot of flies. And the glass is not properly maintained. The glass is not cleaned properly. Steamboat is not recommended. They provided an aircond in the glass …",0,23/2/2025
55,1,55,"Such a beautiful bed and breakfast in really tranquil surroundings.The lady that runs it was so helpful, friendly and welcoming. I felt totally relaxed after being here and would most definitely want to return. …",0,24/2/2025
56,1,56,"Tempat memang best gila, alhamdulillah puas hati and seice memang cun🥰 siap angkatkan barang, order minum siap hantar depan pintu. Inshaallah ada rezeki lagi mai sini lagi, xnak cari tempat lain dah😍❤️The place is really great, thank God I'm satisfied and the seice is really good🥰 ready to pick up the goods, order a drink and have it delivered to your door. Inshaallah I will have more luck and come here again, I don't want to look for another place anymore😍❤️",0,25/2/2025
57,1,57,"The amenities are insufficient,not working, and old, cannot even fulfill basic, no detergent provided, had to keep request.  Water filter spoil. No proper cover at open air lodging to pull out if rain. Platform unstable, caes our cutlery …",0,26/2/2025
58,1,58,"The best view in Cameron!Definitely one of the hidden gems in Cameron, the view was great! …",0,27/2/2025
59,1,59,"The diamond dome is so spacio for 4 people to stay, it jt cannot cook. The room on the top is so glam, love it so much.The crystal dome is lovely. Small but cozy. …",0,28/2/2025
60,1,60,"The farm is remote from the htle and btle of metropolitan life. The view is breathtaking. The crystal dome's design is one-of-a-kind and tremely comfy. It is ideal for couples looking for a romantic getaway for a brief holiday. Overall, a wonderful location, a nice view, and a reasonable price.",0,1/3/2025
61,1,61,"The glass dome, bedsheets were badly stained, windows were dirty. Seice was alright. Location a bit inconvenience however the scenery was beautiful. The switch to the curtains and the beds can be improved. Water heater is also not very strong. It is not warm enough for Cameron weather. If the above are met, then it is value for money. Otherwise it is quite pensive.The reply ; from property ; that it was not there when we check in hence it was suggested that the stained was from the guests. What a way to reply!!",0,2/3/2025
62,1,62,"The good stuff:The place, the food and their hospitality. The view was amazing. Day and night.We tried their nasi lemak, western breakfast, teh tarik, and scones. Which were …",0,3/3/2025
63,1,63,"The location is simply amazing. This is such a tranquil setting away from the btling city life. Very clean air, and you can feel a healthy life from dawn to dk. So tranquil that you can feel the cold breeze. Highly recommended",0,4/3/2025
64,1,64,"The overall place could have been fantastic but it really missed the mark. Even before we got to the destination, Amoss is in a very beaten off path and ideally they should have connections to provide pick off and drop off seices. We …",0,5/3/2025
65,1,65,The place is cold but the room is warm so it is comfortable.It has a great view and their staff is very friendly and helpful.The was also nice.,0,6/3/2025
66,1,66,The place is nice but from my first impression when we arrived at the place we were told that we are not allowed to enter even jt to suey before planing to stay ( and i think i wont stay there due to the answer that i got) the staff …,0,7/3/2025
67,1,67,The place is quite nice and very Instagramable. The decoration are modern and it's comfortably quite. It's really feels like back to nature life. The bed sheets are fine but the blanket feels like it hasn't been washed. …,0,8/3/2025
68,1,68,The road leading there is too narrow and one way. Hope more safety features could be added for those driving in. …,0,9/3/2025
69,1,69,"The stay was great, view was amazing, and the unit was very comfortable.The StaffUbjolHassanAminourWere very helpful, respectful and accomodating.",0,10/3/2025
70,1,70,"The view was absolutely stunning and surrounded by lh greenery and misty mountains, it’s the perfect place to enjoy the cool weather and take in the natural beauty of the Boh tea plantation. One of the highlights was the chance to enjoy a …",0,11/3/2025
71,1,71,"Third visit to Amoss and tbh it's never enough.. Waiting to go again and again.. From the rooms to the staff there, everything was perfect for me.. A great escape spot from the city life and to spend time with my loved ones...",0,12/3/2025
72,1,72,"This is first time glamping and I like the place very much. You are really “inside the nature” and surrounded by vegetable farm and mountain view. However, some tips is you may not want to stay in the tent before sunset as is quite hot …",0,13/3/2025
73,1,73,"This is place is magical! By magical, I don’t jt mean the view and the amenities for glamping, but the people there! The owner and his employees went above and beyond, to accommodate every possible thing that we could ask for while …",0,14/3/2025
74,1,74,This is such a unique accommodation with a variety of lodgings. They have domes and airstream and small hoes to choose from. There are a few activities and they were building a restaurant when I was there. But it’s not nearby anything walking distance so I recommend you take a rental car. But the view is gorgeo!,0,15/3/2025
75,1,75,"This location is jt stunning. Such a tranquil setting away from the by city life. Very clean air, and a kind owner. From dawn until dk, a healthy life is palpable. There is a lavatory right nt to the dome, and since it is clive to each dome, there is no need to share.",0,16/3/2025
76,1,76,"This location is magnificent beyond words! My friend and I had the best time ever when we came together. Perfect glamping location, well worth the money spent, stunning scenery, peace and quiet was what we perienced. …",0,17/3/2025
77,1,77,"Toilet a bit dim but still acceptable. Dome 1 and 2 only can fit 3 pax maximum, Dome 3 can stay 4 pax maximum. But this only will be mentioned before check in, suggest to ask more questions before you book. Ctomer seice is slow, only valid for WhatsApp, was trying to call but unreachable.Will have some fly during breakfast time (outside of dome). No streetlight to the way to A’moss, and only 1 way for enter and it.Overall perience still okay, cold and nice to snap photos.",0,18/3/2025
78,1,78,"Untuk makluman pemilik penginapan adalah bukan Mlim, ada juga pelancong bawa haiwan peliharaan mereka paham sendiri laaa ke lokasi ni. Mesti tak samak selepas itu.. sekian . Pilihan di tangan anda …",0,19/3/2025
79,1,79,"Very beautiful place in the middle of the farm.  We slept very well in the pods and the staff is very nice. A furnished shared kitchen is provided, enough to cook for dinner and make breakfast. Think about to rent either a car either a motor bike to move around since it is a bit far from the main road",0,20/3/2025
80,1,80,"Very nice place, I personally like it very much.  But it is best not to go beyond the night when you check in, becae there are no street lights at night, and the whole road is dark, narrow and dangero.  Surprisingly, there is no …",0,21/3/2025
81,1,81,"We had a wonderful stay at Amos Farmstay. Hassan’s hospitality was top-notch — super friendly, helpful, and always making sure we were comfortable. The place itself is peaceful, quiet, very clean, and the view is jt amazing.",0,22/3/2025
82,1,82,"We had an amazing time at A’moss Farmhoe, both during our visit last year and again this year for my birthday. This year we bring our family together. From the moment we arrived, the owner and the entire team made  feel so welcome – …",0,23/3/2025
83,1,83,We have our Anniversary Trip here for 2D 1N.The scenery is Amazing as advertise. …,0,24/3/2025
84,1,84,We stayed at the glass cabin and the caravan for 2 nights. Each accommodates 2 pax. Facilities were well maintained and clean. Nice hot water for showers. Comfortable beds. The Caan comes with AC cum heater. Both have ensuite bathroom and toilet. Fridge and all cooking utensils are provided. Jt bring food to cook. There are flies during the day but tolerable. They disappear after 5-6pm. Windy and no mosquitoes at night. Roadway can accommodate 8 seater MPV. Host and workers are responsive. Enjoyable stay. RECOMMENDED.,0,25/3/2025
85,1,85,"What an amazing place to visit and enjoy the moment. This can be a great place if you plan to do a short getaway. tremely fresh air and admirable owner. Those who miss rural place and want to have a feeling of rural area at least for a few days, this can be a perfect place for you to stay over. Totally recommended!",0,26/3/2025
86,1,86,Will come again soon! Very beautiful place in the middle of the farm. This place calm and peaceful. Fresh air and all the facilities are very good. The owner and the staff really kind. You will fall in love with this place. Highly recommend …,0,27/3/2025
87,1,87,"Wow this place is really cool. Such a relaxing environment away from the htle and btle of city life. tremely fresh air and very nice owner. You can feel healthy from morning to night. The toilets are located right nt to the dome and are reseed for each dome, sharing is not required.",0,28/3/2025
88,2,88,"A nice place for a family gathering, many families camping overnight. It's a good idea to bring your own food.",0,29/3/2025
89,2,89,A very beautiful waterfall and camping sitr …,0,30/3/2025
90,2,90,Air terjun best memang sejuk . Yang treme jalan masuk nya la sebab in progress lagi nak buat jalan cement. Four wheels drive recommended.,0,31/3/2025
91,2,91,Air terjun cantik ada 3 layer tapi air tak berapa jernih. Luas dan selasa untuk berkumpul ramai.Tandas & tempat persalinan disediakan cuma agak kurang selesa kerana terhad. Bayaran untuk dewasa rm15.,0,1/4/2025
92,2,92,"Air terjun dalam kawasan penempatan orang asli, rm15 per entry. jalan masuk agak mencabar. jangan bawak kereta lowered😂. air terjun cantik dan boleh camping",0,2/4/2025
93,2,93,"air terjun sejuk dan banyak kolam boleh mandi..Boleh try naik sampai tingkat atas utk mandi..Cuma jalan untuk ke sini agak mencabar🙏🏻🙏🏻,tidak disarankan untuk kereta lowered..Bayaran masuk per kepala rm15",0,3/4/2025
94,2,94,Air terjun yang diurkan oleh orang asli takah pengkoi. …,0,4/4/2025
95,2,95,"Bayaran mahal rm15 sekepala, tapi jalan masuk hanya digunakan simen saja. Agak bahaya kalau simen tu basah dengan keadaan jalan mencuram.kalo driver noob confirm hentam pokok. Air terjun mmg sejuk tapi lihat pekerja pembersihan sapu daun² dan tolak sapuan ke kawasan air terjun,no wonder la airnye kotor.Tak benarkan pengunjung buat unggun api tapi benarkan pengunjung merokok merata²,puntung rokok disapu buang dlm air. Penguran air terjun sangat teruk.",0,5/4/2025
96,2,96,Best tempatNya untuk keluarga yg suka kawasan hutan.bawa makanan sedia..sbb di sana x ada jual makanan,0,6/4/2025
97,2,97,"Boring with the city life? Need to run for the nature from the loud environment. Well here the place for you to release your tension and thoughts. Becae this place brings you peace and happiness. A green around you will make you feel better and the sound of waterfall will make your mind at ease.But becareful for lowered cars, you gonna have a battle of avoiding those scratches. For standard car, your car will do jt fine like my proton saga 🤗",0,7/4/2025
98,2,98,Cantik  Tapi mahalTurunkan  harga  lebih  ramai  orang  datang lagi  banyak  income,0,8/4/2025
99,2,99,"Datang dengan kawan kawan + anak anakSemua dapat enjoyBbq jugaSlide kat atas tu nampak membahayakan juga yaSiapa kur kecik ringan kena hati hatiAir tolak kuat ke bahagian tepi SlideSlide untuk budak budak kat bawah pun bahaya sikit sebab area landing tu bawah dia ada batuAir nak mandi kat bilik air sejuk terokCuma jalan nak masuk tu ya Tuhan, jalan simen lekuk lekuk celah sawit sampai ingat kita sesat hahaMasuk bayar 15rm/pax",0,9/4/2025
100,2,100,Do not follow google maps blindly instead follow the sign at the road. The road quite rough. The place is clean theres no stall or restaurant inside bring your own food. Theres no place for hiking.,0,10/4/2025
101,2,101,"Entrance fee Rm15 per head, tempat dia ada belah bawah dan atas. Belah bawah agak cetek, parat betis mcmtu. Belah atas kedalaman 9 kaki, ada tali and slide. Tandas bersih, tempat pun bersih siap ada sinki.Lepas dari tempat bayaran, masuk kedalam, agak jauh. Jalan tar and then offroad, jln sempit so kena hati2. Boleh masak tapi tempat ni kecik so kena pandai timing yg tk ramai org.",0,11/4/2025
102,2,102,Feels great.. Subhanallah.. …,0,12/4/2025
103,2,103,Fun but dangero. A place with no reception so be careful when you go out there. …,0,13/4/2025
104,2,104,Good place to camping and enjoy waterfall. Rm 15 per entry for adult. …,0,14/4/2025
105,2,105,"Great place for family times. Jt the road for entrance a bit rough, not suitable for lowered car.  The depths of fall are divided into 3 stage, so make sure if you don't know how to swim, stay away from stage 2 & 3.",0,15/4/2025
106,2,106,"harga terlalu mahal iaitu RM15 untuk seorang tapi jalan tak dibuat penambahbaikan, boleh jadi isu keselamatan.",0,16/4/2025
107,2,107,Harga tiket dewasa RM15 Kanak² bwh 12 tahun FREEJln msuk lps sekolah kg kudung naik bukit sikit nmpak de rmh besar belok kiri de signboard kecik tunjuk arah kiri & ikut je jln kawsan rmh org asli tuKalau tk psti arah jln tu tnya je org kt stu pasti mereka bantuTempat bersih & cantikJauh jgk nk ke sni tpi berbaloi laSempit jgk jln msuk lpas gate tuTempat ni de 4 level tempat camping cmtu laDtg la hari biasa jgn hri mggu full pack wlaupun tmpt ni jauh pendalaman 🤣So enjoy yur trip & had fun😎🤘,0,17/4/2025
108,2,108,"Harga tiket Dewasa RM15, Kanak2 FREE..Jauh ke dalam kebun sawit..bersih tempatnya..bole bermalam dan berkhemah..Ada toilet, tempat solat, tempat parking.",0,18/4/2025
109,2,109,"i hereby acknowledge Takah Pengkoi as the most pensive (RM 40 per head) but the most clean campsite in Semenanjung Malaysia. The place is beautiful itself but effort from owner make the place super enjoyable to visitor. Worth every cent. (If there's any camp site more pensive then this do tell me)Update : Found one more camping site that more pensive. Stellar Campsite Cameron. RM60 WD, RM70 WE, RM90 PH / per pax.",0,19/4/2025
110,2,110,"Ikut je papan tanda yg diorang letak . ok laa agak mencabar laluan masuk dia . jalan kecik hanya bersimen itu pun tampal2 . kolam ada banyak tingkat mcm teresan serta  port org bercamping . setiap satu tempat tu ada sinki . Cuma nya dasar kolam tu tak rata ada yg dalam ada yg jerl , ada yang ada batu 😅 hati2 kalau mandi . sesuai untuk yg bercamping , ada rezki nak try suasana malam",0,20/4/2025
111,2,111,"It was so peaceful camping overnight here. Site camp very proper. You need to book earlier becae this area fast fully booked. And one more thing no coverage. Haha. So you have to bring any games such as game card, monopoly or whatever to fill up your activities. Btw, rate is RM40/pax for 1night",0,21/4/2025
112,2,112,"Its is pure nature.. no pollution, if u come here, please keep it clean.. ♥️❤️ …",0,22/4/2025
113,2,113,Jalannya agak rumit tapi sungai dalam keadaan cantik dan terjaga,0,23/4/2025
114,2,114,Katanya ada 3 level air terjun tapi ritu sempat gi level 1 dan 2 sahaja. Air sejuk sangat. Kawasan air terjun bersih dan disediakan banyak keri serta tempat utk BBQ. Sangat sesuai utk spend time bersama family dan kawan.,0,24/4/2025
115,2,115,Last minute unplanning camping plan on Saturday 16082025.air terjun sejuk.tak menyesal pergi sini. Visitor Yang datang pun  semue behave sgt.bersih dari sampah.,0,25/4/2025
116,2,116,Mahal sebab di kira RM40/person utk overnight termasuk lah kalau nak sewa homestay di kira RM70/person. Fasiliti x berbaloi dengan bayaran.,0,26/4/2025
117,2,117,Managed by an Orang Asli Mr AhSoi. This emplary site worth the pay of rm40 per head for camping. Walk in is charged rm15 while kids below 12 is free. The junction that leads to this waterfall take a bit of asking as signs were not placed …,0,27/4/2025
118,2,118,"Masuk caj RM15 untuk seorang, kawasan bersih, weekday tak ramai orang. Jalan masuk ke kawasan waterfall agak ekstrem tapi masih okay. Ada tandas dan bilik mandi. Kawasan air ada yang dalam dan tak.",0,28/4/2025
119,2,119,"Masuk RM15/seorang. At first, jalan nak masuk agak berliku-liku. Kawasan air terjun yang menarik. View yang cantik. Ada chalet yang boleh di book juga.",0,29/4/2025
120,2,120,"More toilet available.. spacio and clean.Downstream area, nearby the tree hoe is a nice place to set up tent and enjoying the cold and fresh river. Have several part that suitable for kids and also adult. Less crowded during weekend compare to upstream at the waterfall.During weekend especially school holiday, will be so many people visiting. Waterfall area will be so crowded, in the water as well as on the ground. Avoid weekend especially school holiday if you are looking for a peaceful camping stay. There are chalet available for rent too.Picnic RM15/ head.Camping RM40/night/head.Fees apply to 12 years old and above.Person to contact is Kak Ros. If you found contact other than Kak Ros, they might be agent, so charge might be different.",0,30/4/2025
121,2,121,"Nice campsite🫰🏻no line here, fully enjoy and relaxing with the natural.",0,1/5/2025
122,2,122,Nice place for camping or adventure perience here for overnight or jt a day trip but don't pect luxurio facilities as basic necessities provided there. pect road condition with no tarmac as going through palm estate road condition and that would be the reason given 4 stars.,0,2/5/2025
123,2,123,Nice place untuk camping..tenang dengan bunyi air terjun..cuma kalau spa2 yg camping tuh..tandas dia btul dekat depan jaln nek bukit tuh..so menapak skit la...tp yg pnting..mmg best.. menikmati alam.. …,0,3/5/2025
124,2,124,Nice Place! Need to pay rm40 for campsite.Worth with that price. GOOD facilities and clean. …,0,4/5/2025
125,2,125,No need to hike to go to this waterfall. Rm15/pax is quite pensive esp if your family is big. Anyway can see the place is well taken care and there are 2 slides. I think its worth if you camp or stay overnight.,0,5/5/2025
127,2,127,"One of the most anticipated places i have been. i am having fun here most of the hours i stayed in the water, rather than at surface haha🫱🏾",0,6/5/2025
128,2,128,"Peaceful and refreshing! Having great time with family here, they love the waterfalls so much. Can take a dip in the refreshingly cool water and do the back ‘massage’.A lot of butterflies here as well.They also provide camping zones, if jt want to come for playing water like me, need to pay entrance fee RM 15 per pax but it still worthy. Facilities considered well maintained, upper floor toilets are for bath/change clothes purposes, but dark and limited.Be careful when drive to the destination, the road conditions abit dangero, better open the window and check when on the corner.No network coverage, so you can enjoy natural to the fullest.",0,7/5/2025
129,2,129,Pergi masa weekend. ramai org tapi tak terlalu sesak.. tempat bersih cuma perlu improve bagi toilet dan shower room air tak laju dan ada yg takde air..,0,8/5/2025
130,2,130,"Pretty pensive entry price, rm 15 per adult but children is free. Small waterfall n artificial rock sand but cool strong waterfall..",0,9/5/2025
131,2,131,"Pro :- Parking dekat dgn campsite ⛺️- Tapak campsite betul2 menghadap air terjunCons :- Harga masuk RM15 (personally rasa mcm sikit mahal)- Jalan masuk sikit off road , bumpy and lubang2.- Pintu Tandas tkde lock (Lelaki)- Line hp mmang tkde langsung",0,10/5/2025
132,2,132,Really enjoyyy itt… wort it going there.. want to repeat???Absolutely YES!thanks for the native people that presee the nature place like that. Kudos!!The toilet and changing room is clean…The water and the surrounding so chilling and refreshing 💙,0,11/5/2025
133,2,133,"Really love the atmosphere here. So relaxing, clean, great place to come with family or friends.",0,12/5/2025
134,2,134,RED FLAG!!! RED FLAG!!!worst perience ever! …,0,13/5/2025
135,2,135,"Review Air Terjun Takah Pengkoi👍🏻 Tiada Masa Check in dan Check out👍🏻 Tempat parking luas👍🏻 Tapak khemas bersih,luas dan selesa👍🏻 Tandas dan tempat mandi bersih👍🏻 Staff sentiasa bersihkan tempat tong sampah,awal pagi (6.30pagi) menyapu daun² dan kawasan camping👍🏻 Pada waktu malam kawasan camping,air terjun,sungai,tandas,tempat mandi dan lain² ada lampu serta terang👍🏻 Bayaran berbaloi💵 Camping RM40/dewasa,kanak² bawah 12tahun percuma💵 Chalet RM70/dewasa,kanak² bawah 12 tahun percuma💵 Picnic RM15/dewasa,kanak² bawah 12tahun percuma",0,14/5/2025
136,2,136,"RM 15 per orang untuk masuk terasa tak berbaloi bila tak ada yg jaga jalan, parking, jalan nk masuk pulak agak berliku dan bahaya jika pemandu tak cekap. Fasiliti macam tandas kalau dapat upgrade di masa depan pasti akan jadi tarikan utama untuk orang datang.Tempat yg seronok utk luang masa bersama keluarga",0,15/5/2025
137,2,137,"RM15 seorang untuk masuk balik hari. Dari pintu masuk ke kawasan air terjun cuma 1.5km. Jalan dah tak lagi tanah merah, sebaliknya sudah disimen sepanjang laluan.Ada chalet, banyak tapak khemah di sepanjang air terjun. Terdapat juga beberapa gelongsor di sekitarnya. Mempunyai bilik air, surau dan beberapa sinki berdekatan tapak perkhemahan.Tak puas mandi sebab hujan. In Sha Allah ada rezeki datang lagi. Nampak banyak lagi kawasan yang sedang dinaiktaraf.",0,16/5/2025
138,2,138,"Rumah dalam keadaan bersih , selesa , dan peralatan sangat lengkap .. Sangat recommended untuk disewa …",0,17/5/2025
